mol_pred_loaded,sanitization,inchi_convertible,all_atoms_connected,bond_lengths,bond_angles,internal_steric_clash,aromatic_ring_flatness,non-aromatic_ring_non-flatness,double_bond_flatness,internal_energy,mol_true_loaded,mol_cond_loaded,passes_valence_checks,passes_kekulization,number_bonds,shortest_bond_relative_length,longest_bond_relative_length,number_short_outlier_bonds,number_long_outlier_bonds,number_angles,most_extreme_relative_angle,number_outlier_angles,number_noncov_pairs,shortest_noncovalent_relative_distance,number_clashes,number_valid_bonds,number_valid_angles,number_valid_noncov_pairs,number_aromatic_rings_checked,number_aromatic_rings_pass,aromatic_ring_maximum_distance_from_plane,number_non-aromatic_rings_checked,number_non-aromatic_rings_pass,non-aromatic_ring_maximum_distance_from_plane,number_double_bonds_checked,number_double_bonds_pass,double_bond_maximum_distance_from_plane,ensemble_avg_energy,mol_pred_energy,energy_ratio,relative_deviation,z_value,relative_deviation_passes,z_value_passes,all_cond
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,1.0000155355933176,1.0037333735804286,0,0,9,1.0199899934443364,0,18,1.0373598893847122,0,9,9,18,0,0,,0,0,,0,0,,284.5350135480479,311.7709875375606,1.0957209928222542,0.09572099282225412,3.9893225610592893,True,True,True
True,True,True,True,True,True,True,True,True,False,,False,False,True,True,12,1.0182643105318356,1.0609281609349914,0,0,17,1.1240462911938964,0,7,1.2980929905923924,0,12,17,7,0,0,,0,0,,1,0,0.7095192112199937,,608.3493032189443,,,,,,
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,0.9922261603210437,1.036689515541805,0,0,12,1.0693824142162927,0,6,1.3242555939319332,0,10,12,6,0,0,,0,0,,0,0,,431.33950645648366,465.6449939624128,1.0795324494798857,0.07953244947988575,1085.4896827187288,True,False,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,1.0072450156269794,1.0303581733786404,0,0,11,1.049256854741215,0,16,0.9799538382986286,0,9,11,16,0,0,,0,0,,2,2,0.031168710435590788,20.252000616461483,29.23734749881502,1.4436770002391741,0.4436770002391741,9.12482759366392,True,True,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,8,0.9998140902714655,1.0279413272134506,0,0,12,1.0448019864950164,0,8,1.0551797838446155,0,8,12,8,0,0,,0,0,,0,0,,15.128657555624297,26.530621791094628,1.7536666220084733,0.7536666220084733,86.90933138423598,True,True,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,7,1.016970456345382,1.0356033925834967,0,0,8,1.0255490017923914,0,6,1.1757217929889083,0,7,8,6,0,0,,5,5,0.24165309300173257,0,0,,16.009864556158583,13.09582944321875,0.8179850240007884,-0.18201497599921154,-0.19656429462628575,True,True,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,0.9987252834543547,1.0463673436768486,0,0,14,1.0529960085623213,0,12,0.9883314548794171,0,10,14,12,0,0,,0,0,,0,0,,95.15705903713788,109.95228027433629,1.1554821196336482,0.15548211963364827,13247947.829525234,True,False,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,6,1.0016524960097077,1.0291988005555601,0,0,7,1.0293166462111427,0,2,1.0390861370505058,0,6,7,2,0,0,,0,0,,1,1,0.01709442719823241,19.8089097394797,29.553935617093483,1.4919516523512488,0.4919516523512489,32.38966216057915,True,True,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,1.0154649863500953,1.0195185587613,0,0,11,1.0462173038120433,0,16,1.1863310644049063,0,9,11,16,0,0,,0,0,,0,0,,32.47432349270872,33.772303360017204,1.0399694197663552,0.03996941976635518,0.14533690882462663,True,True,True
True,True,True,True,True,True,True,True,True,True,,False,False,True,True,12,0.9729869186275015,1.0447444579543885,0,0,15,1.1684193271756336,0,9,1.0120374883612218,0,12,15,9,0,0,,0,0,,0,0,,,506.2061973210902,,,,,,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,8,1.0076428415270322,1.0258781505897736,0,0,10,1.0618643393456684,0,10,0.9606780972932836,0,8,10,10,1,1,0.004619787095163052,0,0,,0,0,,36.23698123942371,47.62416865129705,1.314242164286156,0.31424216428615587,140.8525988289607,True,False,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,0.9800257455018113,1.0234740168862215,0,0,9,1.0216345084428813,0,18,1.0176745566241325,0,9,9,18,0,0,,0,0,,0,0,,344.9689783458899,362.1264029477631,1.0497361376786465,0.04973613767864641,20.044686264817148,True,True,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,4,1.00665789724771,1.0201401494278017,0,0,4,1.0154783303849422,0,2,1.0278178624704244,0,4,4,2,0,0,,0,0,,0,0,,2.159732042055442,5.66579951606742,2.6233807739756516,1.6233807739756518,15.577625192200436,True,True,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,8,0.9729918358971142,1.036811528592354,0,0,11,1.0318759504508168,0,9,1.024320696017691,0,8,11,9,0,0,,0,0,,1,1,0.023293598225905397,20.373404241077463,30.963427916291202,1.5197964733778668,0.5197964733778668,14.471466287856874,True,True,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,6,0.9636290633456303,1.0375366776538137,0,0,8,1.0310999568818588,0,7,1.2357237742031828,0,6,8,7,0,0,,0,0,,0,0,,10.619621058389912,20.838021611610614,1.9622189433160395,0.9622189433160395,3.2894848948843105,True,True,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,8,1.0051608042759874,1.0201204523720113,0,0,8,1.0339766609626626,0,12,1.1051071269283732,0,8,8,12,0,0,,0,0,,0,0,,288.9703364565637,295.89170140919896,1.0239518181606702,0.023951818160670053,0.4005624587301922,True,True,True
True,True,True,True,True,True,True,True,True,True,,False,False,True,True,12,1.0106997680424106,1.0715042782285928,0,0,15,1.1310526158999465,0,9,1.020633161611978,0,12,15,9,0,0,,0,0,,0,0,,,616.6089259138153,,,,,,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,0.9952077631889175,1.0287108934239861,0,0,11,1.0335720825978576,0,8,1.1521810008805586,0,9,11,8,0,0,,0,0,,0,0,,49.28471735415711,74.06197979955245,1.5027372332755278,0.5027372332755278,247772624453.95337,True,False,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,5,0.9468465704851713,0.9754635487860751,0,0,4,1.0358494024962401,0,6,0.9712609582971906,0,5,4,6,0,0,,0,0,,0,0,,-0.5704617986148848,11.584252792176038,-20.306798492560404,-21.3067984925604,166952178.46867612,True,False,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,0.9727555223426265,1.0221625184600451,0,0,11,1.012385898467027,0,16,1.0007237593599982,0,9,11,16,1,1,0.009539329887128354,0,0,,0,0,,37.13133271583742,47.80987959170779,1.287588569944211,0.2875885699442109,9042078292.900515,True,False,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,1.001403076275523,1.0470598407768446,0,0,14,1.0602234811962563,0,12,1.2290989272259298,0,10,14,12,0,0,,0,0,,0,0,,141.28099135900365,161.80751194593478,1.1452886222660483,0.14528862226604838,4.171620071136209,True,True,True
