mol_pred_loaded,sanitization,inchi_convertible,all_atoms_connected,bond_lengths,bond_angles,internal_steric_clash,aromatic_ring_flatness,non-aromatic_ring_non-flatness,double_bond_flatness,internal_energy,mol_true_loaded,mol_cond_loaded,passes_valence_checks,passes_kekulization,number_bonds,shortest_bond_relative_length,longest_bond_relative_length,number_short_outlier_bonds,number_long_outlier_bonds,number_angles,most_extreme_relative_angle,number_outlier_angles,number_noncov_pairs,shortest_noncovalent_relative_distance,number_clashes,number_valid_bonds,number_valid_angles,number_valid_noncov_pairs,number_aromatic_rings_checked,number_aromatic_rings_pass,aromatic_ring_maximum_distance_from_plane,number_non-aromatic_rings_checked,number_non-aromatic_rings_pass,non-aromatic_ring_maximum_distance_from_plane,number_double_bonds_checked,number_double_bonds_pass,double_bond_maximum_distance_from_plane,ensemble_avg_energy,mol_pred_energy,energy_ratio,relative_deviation,z_value,relative_deviation_passes,z_value_passes,all_cond
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,4,0.9866033630100821,1.0299616751772145,0,0,4,1.0221459686278505,0,2,1.093342283558213,0,4,4,2,0,0,,0,0,,0,0,,1.3468790678880551,8.424134002748296,6.254558559557673,5.254558559557673,19.5654151179755,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,0.990969755165926,1.0193620091497482,0,0,13,1.022960806796403,0,13,1.0553325468198274,0,10,13,13,0,0,,0,0,,0,0,,284.4524707821953,299.281747490325,1.0521327048675364,0.05213270486753646,2846.521985886802,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,0.9563318971702627,1.0191513517566804,0,0,12,1.0387142200808148,0,15,0.9352339210551825,0,9,12,15,0,0,,1,1,0.385888973189791,0,0,,11.513952859139069,41.57886261165826,3.611171864287729,2.611171864287729,154.7428773655646,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,7,1.009481221469637,1.040006122069665,0,0,6,1.0371389704144014,0,2,1.5979008278947657,0,7,6,2,0,0,,0,0,,0,0,,483.2438441516248,545.577903706835,1.1289909024390012,0.12899090243900124,2754.0918599449806,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,0.9839940571805909,1.0072827956181778,0,0,10,1.0139921793833602,0,17,1.0080208979944363,0,9,10,17,0,0,,0,0,,0,0,,281.0587802874427,286.64286351067074,1.0198680262453184,0.01986802624531826,1.6495709236771832,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,0.9918142723052586,1.0024015607147334,0,0,12,1.0100531747862846,0,15,0.9984781960560224,0,9,12,15,0,0,,0,0,,0,0,,285.7607275820195,292.65100958919277,1.0241120676920015,0.024112067692001502,3.583491967003563,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,0.9822021217248489,1.0293785927465582,0,0,13,1.0341225838415948,0,14,1.018573714980545,0,9,13,14,0,0,,0,0,,0,0,,198.63880576421477,223.05289873910408,1.1229069661437099,0.12290696614370991,20.74140144452416,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,0.9719699893090982,1.021624822384584,0,0,12,1.0307996066305665,0,15,0.9907687047015876,0,9,12,15,0,0,,0,0,,0,0,,19.38755367431007,33.75543163230617,1.7410877204706126,0.7410877204706127,271.5664091385105,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,0.970443325558251,1.0332525987679655,0,0,11,1.0516733376803609,0,15,0.763973790239996,0,10,11,15,0,0,,0,0,,0,0,,409.07685157125275,443.21428248231604,1.0834499209132522,0.0834499209132523,977.1341963360148,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,11,1.0095608106413445,1.0512590493813725,0,0,12,1.0513858906475693,0,22,1.1696277418458412,0,11,12,22,0,0,,0,0,,0,0,,344.5018045090149,374.3293546187085,1.0865816948396074,0.08658169483960741,54.5975653467992,1.0,1.0,True
