mol_pred_loaded,sanitization,inchi_convertible,all_atoms_connected,bond_lengths,bond_angles,internal_steric_clash,aromatic_ring_flatness,non-aromatic_ring_non-flatness,double_bond_flatness,internal_energy,mol_true_loaded,mol_cond_loaded,passes_valence_checks,passes_kekulization,number_bonds,shortest_bond_relative_length,longest_bond_relative_length,number_short_outlier_bonds,number_long_outlier_bonds,number_angles,most_extreme_relative_angle,number_outlier_angles,number_noncov_pairs,shortest_noncovalent_relative_distance,number_clashes,number_valid_bonds,number_valid_angles,number_valid_noncov_pairs,number_aromatic_rings_checked,number_aromatic_rings_pass,aromatic_ring_maximum_distance_from_plane,number_non-aromatic_rings_checked,number_non-aromatic_rings_pass,non-aromatic_ring_maximum_distance_from_plane,number_double_bonds_checked,number_double_bonds_pass,double_bond_maximum_distance_from_plane,ensemble_avg_energy,mol_pred_energy,energy_ratio,relative_deviation,z_value,relative_deviation_passes,z_value_passes,all_cond
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,0.9730204066504946,1.025326127698784,0,0,12,1.029831977828894,0,15,0.9892260190362536,0,9,12,15,0,0,,1,1,0.29718553675139014,0,0,,15.737059874724437,38.139767809207044,2.4235637477915417,1.4235637477915415,634.3207126412269,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,0.9976119532862632,1.0308281018820828,0,0,11,1.0352019643883152,0,16,1.0935377907849246,0,9,11,16,0,0,,0,0,,0,0,,291.105512707383,297.2975138013867,1.021270641824732,0.021270641824731856,0.2747703864963826,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,5,1.001517392784498,1.136363465431725,0,0,5,1.0600735213801378,0,0,,0,5,5,0,0,0,,0,0,,0,0,,5.121281879372312,91.8061344392237,17.926397453146222,16.92639745314622,866848525598.5138,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,7,0.9863304481435474,1.0216146002385442,0,0,7,1.0216593966741039,0,14,1.0316430292002197,0,7,7,14,0,0,,0,0,,0,0,,10.244308741161744,19.98767525007913,1.9511004358711324,0.9511004358711322,3.354407050445843,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,1.0084823335849078,1.0389324740491435,0,0,12,1.032487315253079,0,15,1.0161745375690256,0,9,12,15,0,0,,5,5,0.2583762803274454,0,0,,16.02050265551908,38.846282979546665,2.424785527323269,1.4247855273232688,3.501069193352092,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,,False,False,True,True,3,1.1348938443755976,1.1153423689284645,0,0,2,1.0526562458029576,0,1,1.3775407426622883,0,3,2,1,0,0,,0,0,,0,0,,,,,,,,,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,4,0.9985830776088501,1.1012730058927467,0,0,3,1.0497387822171282,0,3,1.0253580695356936,0,4,3,3,0,0,,0,0,,0,0,,-0.002891692672549964,25.660363505669167,-8873.821118425161,-8874.821118425161,256632551983.41714,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,7,1.0013153658446954,1.0219038978729413,0,0,8,1.0291145583229293,0,6,1.0030009174576953,0,7,8,6,1,1,0.00717549401244215,0,0,,0,0,,10.231803252014828,17.913805980470165,1.7507965643243395,0.7507965643243396,76820027284.55338,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,4,0.9724909725163683,1.0209299344984246,0,0,6,1.0214696868887267,0,0,,0,4,6,0,0,0,,0,0,,0,0,,-1.8493110680217633,3.245746985582797,-1.7551114259294534,-2.7551114259294534,50950580536.0456,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,8,0.9745644537286672,1.0260505958779689,0,0,11,1.0313651742977652,0,9,0.9837771973584738,0,8,11,9,1,1,0.0027203643665652767,0,0,,0,0,,38.062790174853404,75.84519143981127,1.9926335166547833,0.9926335166547833,16060.04896618694,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,7,1.004299469069162,1.0432127220898004,0,0,7,1.048452740822924,0,7,1.2770764291698045,0,7,7,7,0,0,,0,0,,0,0,,72.92944832887198,95.02936591276887,1.303031465207831,0.30303146520783103,5.236109046044665,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,6,0.9249805633429133,1.0668201066720158,0,0,6,1.0244540437994196,0,9,1.0001176779185141,0,6,6,9,0,0,,0,0,,0,0,,2.8869278375573306,23.752591326838758,8.227635972687198,7.227635972687199,141.4023977103326,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,7,0.967189886288299,1.0653156863747257,0,0,8,1.0346339526919646,0,6,1.0948839490874789,0,7,8,6,0,0,,0,0,,1,1,0.03986488600009368,13.106406976232154,32.73677489382728,2.497768835745286,1.4977688357452859,666.8782186391124,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,4,0.994993912913373,1.0269888137762828,0,0,3,1.0164811717323345,0,3,1.140841059823622,0,4,3,3,0,0,,0,0,,0,0,,0.9057770687691828,9.237937394890892,10.198908443822589,9.198908443822589,16.6257931663069,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,7,0.9385780121085089,1.0271366260182702,0,0,8,1.0400798470368642,0,13,0.9487765469904088,0,7,8,13,0,0,,0,0,,0,0,,12.345739944589953,41.87471415146001,3.3918351058261194,2.3918351058261194,8.388085674078276,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,7,0.9600773251075646,1.0652642679627053,0,0,8,1.0347296143681177,0,13,1.0142948449446108,0,7,8,13,0,0,,0,0,,0,0,,8.934947734930628,72.88241651200615,8.157005354052249,7.157005354052249,87.31357036581568,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,6,0.9462338557083693,1.1381694584010498,0,0,7,1.0556410993494916,0,8,0.9675309066902029,0,6,7,8,0,0,,0,0,,0,0,,5.374376225270076,45.77848642725055,8.51791622104946,7.51791622104946,3426.2163782069847,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,11,1.0026885793712348,1.0506484296324379,0,0,15,1.057856840824273,0,10,1.1498089788884678,0,11,15,10,0,0,,0,0,,0,0,,219.5342764550459,239.26126189211638,1.0898583390057086,0.08985833900570868,35.213810891544455,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,0.9215510487526952,1.0122448188974578,0,0,8,1.0227783805011492,0,19,0.9774002501141756,0,9,8,19,0,0,,0,0,,0,0,,275.3867777965013,293.7885426598873,1.0668215264749714,0.0668215264749715,3690.4584779343136,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,8,1.0002733404612207,1.0355718119659711,0,0,9,1.030892665610727,0,19,1.115038870315109,0,8,9,19,0,0,,0,0,,0,0,,13.51811532685514,29.227678607459413,2.162111943918365,1.1621119439183651,3.4911605092647355,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,6,0.9435026495870328,1.0260596011273793,0,0,6,1.0216873980363779,0,3,1.0067036005330725,0,6,6,3,0,0,,0,0,,1,1,0.023309298259169258,9.264444659597272,32.99415636816125,3.5613744353237373,2.5613744353237373,237297117085.63974,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,1.0028037731216972,1.0511275467137473,0,0,13,1.0519146385182652,0,13,1.1908968742370114,0,10,13,13,0,0,,0,0,,0,0,,91.630614121553,108.91889230791772,1.1886736038179433,0.1886736038179432,4.064886742458087,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,8,0.9374115595633562,1.068683920499332,0,0,10,1.0411650231764213,0,10,1.0123583183971414,0,8,10,10,1,1,0.0031208396322032917,0,0,,0,0,,11.39901688398046,46.14912011568123,4.048517568259471,3.0485175682594714,1477.8003775065372,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,6,1.0207329571583257,1.0276031363983973,0,0,6,1.0394034439464457,0,9,1.1938405323273498,0,6,6,9,0,0,,0,0,,0,0,,0.18423830349694836,8.84952272906783,48.03302332413417,47.03302332413416,17.827705430073493,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,7,0.9847973425897528,1.0426164119630839,0,0,7,1.0412138138602223,0,14,1.001922246956144,0,7,7,14,0,0,,0,0,,0,0,,6.492388304310228,20.035387109722908,3.0859810243360872,2.085981024336087,2466.8191024731104,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,6,0.9456360006436062,1.036363415245778,0,0,6,1.066035278044066,0,9,0.9140216222614721,0,6,6,9,0,0,,0,0,,0,0,,3.115806836597602,83.59153330258245,26.828214227125425,25.828214227125425,511.17257881517264,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,1.0063129708284082,1.0415716988143375,0,0,13,1.067984268854544,0,14,1.1509008112341081,0,9,13,14,0,0,,0,0,,0,0,,22.294502638769533,37.198435832385364,1.668502609593914,0.6685026095939138,122.63593542175273,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,8,1.0123402551599536,1.0380827241486723,0,0,10,1.0500891092688365,0,18,1.036672405593666,0,8,10,18,0,0,,0,0,,0,0,,23.88181542893109,33.75696736240646,1.4135008899496115,0.41350088994961165,3.994759450215218,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,0.9948736445147072,1.0265529956606643,0,0,13,1.0310509133950387,0,13,1.1806812026569495,0,10,13,13,0,0,,0,0,,0,0,,293.8815071211725,310.3197098376539,1.055934797931003,0.05593479793100294,4.084427634093798,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,0.9500251156942326,1.0212566346105754,0,0,12,1.0275990143127367,0,15,0.985220495767587,0,9,12,15,0,0,,0,0,,0,0,,52.98937425057063,57.15466518945639,1.0786061544940948,0.07860615449409475,0.0001301814135338168,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,0.9658757719782746,1.032596625382832,0,0,10,1.0342171711403165,0,25,0.9831927254347275,0,10,10,25,0,0,,0,0,,0,0,,282.60400022329895,301.5828160474583,1.0671569256244189,0.06715692562441897,53.61390995943428,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,0.9745297078517753,1.0452955513896738,0,0,14,1.0887869808101311,0,12,0.8890758293402705,0,10,14,12,0,0,,0,0,,0,0,,106.39394104002977,145.0869025519038,1.3636763628984863,0.36367636289848626,386929615118.7402,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,0.9995412606948229,1.0022432854795098,0,0,8,1.0355394358343595,0,11,1.070424681012928,0,9,8,11,0,0,,0,0,,0,0,,545.9552867807312,566.1200519256402,1.0369348289743876,0.0369348289743875,654.1233831601294,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,8,0.884475280382982,1.0590133229117937,0,0,8,1.0551665899155875,0,20,1.0181406763902596,0,8,8,20,0,0,,0,0,,1,1,0.06985839267282591,10.275968156511972,53.482194297327716,5.20458933725243,4.20458933725243,19.963551517577617,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,0.9588393205472322,1.078372912253685,0,0,13,1.0523242489614533,0,22,0.9765830757741861,0,10,13,22,1,1,0.013620028770805885,0,0,,0,0,,45.15058526208696,85.02323382581953,1.8831036925054814,0.8831036925054815,101.0219989979642,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,5,0.967490269470082,1.0597613066284421,0,0,5,1.0280011078798779,0,5,1.0454121337002196,0,5,5,5,0,0,,0,0,,0,0,,3.6917027434637517,21.56044474146107,5.840243984875097,4.840243984875097,129.23370788081687,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,0.9855402710132855,1.038426041186163,0,0,11,1.0603088732629902,0,15,1.0325262915885336,0,10,11,15,0,0,,0,0,,1,1,0.01930006545134243,356.7293060647997,375.196095258951,1.0517669529253557,0.051766952925355776,5.917024852677163,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,8,0.9541507527492662,1.0940292180628421,0,0,10,1.0159183476154237,0,10,0.9936194192403507,0,8,10,10,1,1,0.0014122237337126386,0,0,,0,0,,35.28301654109207,66.17240089014985,1.8754745874146763,0.8754745874146763,170739.1946721364,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,1.0125838941527203,1.0454110837927184,0,0,17,1.055020945074277,0,9,1.2350233933898815,0,10,17,9,0,0,,0,0,,0,0,,42.04234752357374,55.203201261988745,1.313038032213485,0.313038032213485,131608537384.15007,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,0.9899692907585652,1.0101586416288084,0,0,12,1.0118894333999677,0,15,0.9991528545244921,0,9,12,15,1,1,0.0012654932343033442,0,0,,0,0,,12.221321887285528,31.658172287508762,2.590404915236247,1.5904049152362474,1171349103.535454,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,5,0.9998220477593303,1.0362816272753637,0,0,3,1.0180292087581093,0,2,1.3084041317790058,0,5,3,2,0,0,,0,0,,0,0,,336.0599906459756,348.17518986082115,1.036050703898306,0.03605070389830607,7.308540530244491,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,6,0.972322177671135,1.019850043931778,0,0,6,1.0372324947264788,0,9,0.9865979372594851,0,6,6,9,0,0,,0,0,,0,0,,4.789903186915433,27.4907753634759,5.739317537475994,4.739317537475994,68.8019625245018,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,1.00041730608507,1.0762772684360544,0,0,9,1.098289417204354,0,10,1.2485292780316124,0,9,9,10,0,0,,0,0,,0,0,,311.99615088953806,333.1254903117868,1.0677230772303008,0.06772307723030069,42.02487999882327,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,8,0.9611478405892832,1.0777319494174502,0,0,7,1.060488306843233,0,13,0.9902168158707431,0,8,7,13,0,0,,0,0,,0,0,,204.07353699574404,236.22204967290074,1.1575339612888034,0.15753396128880326,171.85762303191865,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,1.011885594452823,1.0611808059414778,0,0,12,1.0503219452225523,0,14,1.136449020423624,0,10,12,14,0,0,,0,0,,0,0,,82.6367050934959,101.3092783708788,1.22595979905366,0.22595979905365998,5.145113714496747,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,4,1.041385829757576,1.0781188452004518,0,0,4,1.093892059632203,0,2,1.1437681472879972,0,4,4,2,0,0,,0,0,,0,0,,2.7165399979898863,24.212735363212644,8.913078909616257,7.913078909616257,1.308923587255978,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,0.9846141200160743,1.051635549955504,0,0,11,1.0436385004502462,0,15,1.0237631254321795,0,10,11,15,0,0,,0,0,,0,0,,405.69748388742295,432.11935297848885,1.0651270223268077,0.0651270223268077,57.35843922878252,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,1.004378070888464,1.0303781648412356,0,0,12,1.0610904599764104,0,7,1.212709023033174,0,9,12,7,0,0,,0,0,,1,1,0.005690668120600802,160.08770875236337,168.88916798749682,1.0549789818576782,0.054978981857678154,138.66281813150286,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,8,0.9572409026859434,1.030021123208395,0,0,10,1.027870088686261,0,10,1.0008883528251116,0,8,10,10,0,0,,0,0,,0,0,,18.901069661097942,31.696040218626408,1.6769442569625035,0.6769442569625036,312.47869352624724,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,0.9934325360509018,1.0203927998282145,0,0,13,1.0351226144525445,0,13,1.0225782543740203,0,10,13,13,0,0,,0,0,,1,1,0.006069498018803863,310.2038278803418,323.21272506744003,1.0419366107632826,0.04193661076328267,113.27792346165691,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,6,1.0169995877746374,1.0426055289099943,0,0,9,1.033692853919308,0,6,1.193483801702032,0,6,9,6,0,0,,0,0,,0,0,,13.686395144722114,19.18393604424605,1.4016792472665056,0.40167924726650556,23.595310178004695,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,2,1.0012484581334082,0.9919627575365988,0,0,1,1.0205207168817427,0,0,,0,2,1,0,0,0,,0,0,,0,0,,0.1260707105573301,5.2589107059241025,41.713976883890375,40.71397688389038,51328399953.667725,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,11,0.9675926801269031,1.0591702981692286,0,0,12,1.0734450183791926,0,13,1.1585075118859225,0,11,12,13,0,0,,0,0,,0,0,,490.3890436776835,521.9634507110686,1.064386444681945,0.06438644468194507,420165.3177385776,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,11,1.0134178493046264,1.0592671375292528,0,0,15,1.053529636228959,0,19,1.1252236727473215,0,11,15,19,0,0,,0,0,,0,0,,85.38020072747713,107.44908727955576,1.2584778012237257,0.2584778012237256,844095.4748654414,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,1.0077602501374319,1.0356122624037782,0,0,12,1.0366949039951683,0,15,1.0502886705811103,0,9,12,15,0,0,,0,0,,0,0,,13.37487745289782,23.04156849549745,1.7227498776450645,0.7227498776450645,5136.8409927972025,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,5,0.9828198529004938,1.0300621740217288,0,0,5,1.0391946643253098,0,5,1.0349488062462546,0,5,5,5,0,0,,0,0,,0,0,,3.8974697940475385,11.993208865365057,3.077178143543753,2.077178143543753,209.72336746596199,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,2,0.9864829073515354,1.0357778374914712,0,0,1,1.0306891140188295,0,0,,0,2,1,0,0,0,,0,0,,0,0,,-0.12691491291758966,6.86457291335376,-54.08799293595363,-55.08799293595363,69914878262.71349,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,,False,False,True,True,10,0.9619643648392615,1.0508420449423086,0,0,15,1.0826731850606182,0,11,0.9360496876977765,0,10,15,11,0,0,,0,0,,0,0,,,229.07418856651546,,,,,,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,7,0.9532678586116713,1.033485113814111,0,0,8,1.0321824990224842,0,13,0.9595882750765592,0,7,8,13,0,0,,0,0,,0,0,,5.49632708422618,27.80362929676559,5.058583463229249,4.058583463229249,223073022125.39407,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,,False,False,True,True,11,0.9281117021854097,1.052302146334224,0,0,13,1.0976723998470517,0,12,1.082019273727509,0,11,13,12,0,0,,0,0,,0,0,,,473.44609373330746,,,,,,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,7,0.9913855783230998,1.018524854213494,0,0,7,1.0425679130546297,0,14,1.0257353625684789,0,7,7,14,0,0,,0,0,,0,0,,8.63605785655344,16.97341138675894,1.965411958637902,0.9654119586379021,18.413851350569004,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,0.9754078852255937,1.0362567579945958,0,0,11,1.0615484732673819,0,15,1.1823288891587758,0,10,11,15,0,0,,0,0,,0,0,,350.49202919005654,384.3044778805162,1.0964713770198882,0.09647137701988828,2.2410586992175427,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,0.983707715747508,1.0158066010197508,0,0,12,1.0400169964126518,0,14,1.0620707317910871,0,10,12,14,0,0,,0,0,,1,1,0.024591457550408785,291.58749341101503,302.08667359889085,1.0360069633476234,0.03600696334762348,1.3124296502762847,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,8,0.9712222957865186,1.0461532047029525,0,0,11,1.028389617979502,0,9,0.9825939466048297,0,8,11,9,0,0,,0,0,,1,1,0.0037990487168241454,24.6710308703912,38.17084820749562,1.5471930787175232,0.5471930787175232,4537.621318152202,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,8,1.0091325065369219,1.0431882064476041,0,0,11,1.0446126128267361,0,9,1.1267288592500007,0,8,11,9,0,0,,0,0,,0,0,,16.59035076909655,25.36895027097871,1.5291388725930002,0.5291388725930002,13.59156135906509,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,11,1.0179479415641028,1.0279939063561645,0,0,16,1.0426954015905294,0,9,1.0355445613892549,0,11,16,9,0,0,,0,0,,0,0,,299.02824485883554,316.45577650050797,1.0582805535640942,0.058280553564094166,18.57149347589524,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,0.9665692822475878,1.0532851592907115,0,0,16,1.0257110977465675,0,29,1.0219890455512488,0,10,16,29,0,0,,0,0,,0,0,,6.3915994356320995,27.109832964802816,4.241478715588781,3.2414787155887814,200.62786725883393,1.0,0.0,True
True,True,True,False,False,True,False,True,True,True,0.0,False,False,True,True,6,0.9844607196957929,1.3172549572372345,0,1,3,1.0725570208667066,0,27,0.4637385135494047,2,5,3,25,0,0,,0,0,,1,1,0.051393193184211386,1.3935501335237759,208.96910479084434,149.95449375218266,148.95449375218266,231.92175618218556,0.0,0.0,
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,0.9890999059872768,1.0302613629906716,0,0,13,1.0549830405857312,0,13,1.1456748092330973,0,10,13,13,0,0,,0,0,,0,0,,368.4316778994559,383.61875007979654,1.0412208642506715,0.0412208642506716,8.459085666959536,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,8,0.9756375874204111,1.0196466131600075,0,0,10,1.0272095715568903,0,10,1.0077838946568016,0,8,10,10,1,1,0.0012785375518452663,0,0,,0,0,,11.809171119613561,30.64578432842808,2.5950834328693273,1.5950834328693275,188366132088.14517,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,6,1.0262461552338698,1.0190031215752153,0,0,5,1.0359106288603093,0,4,1.1659503462895444,0,6,5,4,0,0,,0,0,,0,0,,276.7414749990922,296.9816406078022,1.0731374493424826,0.07313744934248258,2.7278368883372037,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,6,0.968184791981627,1.0428784790690107,0,0,9,1.0247589026126465,0,6,0.9606813508828207,0,6,9,6,0,0,,0,0,,0,0,,2.0176173709398912,20.897933646946406,10.357728847869339,9.357728847869339,219.94320302243347,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,6,0.8647793700890103,1.1148745432838358,0,0,7,1.0263922857861687,0,8,1.0408129889881552,0,6,7,8,0,0,,0,0,,1,1,0.009968137534952015,13.12891563968171,80.89280510799004,6.16142317675454,5.16142317675454,41.84500671184741,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,6,0.9848396717711101,1.0318835110736304,0,0,9,1.0238749404984904,0,6,1.0508403290771888,0,6,9,6,0,0,,0,0,,0,0,,1.9134673970815168,9.36639724899827,4.894986589938353,3.8949865899383527,74529298519.16753,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,8,1.0049647777748036,1.0349047707667451,0,0,8,1.0401645907212218,0,12,1.1982553033782453,0,8,8,12,0,0,,0,0,,0,0,,73.14049401431184,84.37870734197834,1.1536524121024867,0.15365241210248665,12.43562384544932,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,6,0.9591751795466834,1.014811468856912,0,0,8,1.02570311613241,0,7,1.1690039211524834,0,6,8,7,0,0,,0,0,,1,1,0.0332069108261273,2.9333864181964766,11.497016882108174,3.9193666442271327,2.9193666442271327,85636304639.11696,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,8,1.0149726005565873,1.0434084823373984,0,0,9,1.0718205330626165,0,11,1.287219415594282,0,8,9,11,0,0,,0,0,,0,0,,14.131773825444544,29.214945745298465,2.0673233315336796,1.0673233315336794,8.860389389801314,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,,False,False,True,True,12,1.0094266203214655,1.0581705433510584,0,0,14,1.0694671483645248,0,10,1.106325397544246,0,12,14,10,0,0,,0,0,,0,0,,,479.6744204304429,,,,,,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,0.9499014406424316,1.0428965218448227,0,0,12,1.012345473654705,0,15,0.9813743617662318,0,9,12,15,1,1,0.009805327736115046,0,0,,0,0,,42.510795975227765,81.916008027557,1.9269459945020027,0.9269459945020027,394052120523.2923,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,0.974387583687048,1.039052673263522,0,0,13,1.0160397045644647,0,22,0.9997306535219516,0,10,13,22,1,1,0.008745722135218183,0,0,,0,0,,20.034474776091283,45.092942186247335,2.2507673742493264,1.2507673742493262,0.053105209575226374,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,8,0.9382867475626022,1.025620386700583,0,0,8,1.0842150190309043,0,20,0.9592407763287552,0,8,8,20,0,0,,0,0,,0,0,,5.820836529607761,28.336324850426728,4.868084631185508,3.868084631185508,40.27085756507302,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,10,1.0180419798755231,1.0446126745277926,0,0,12,1.0690346641560526,0,14,1.1429380935789155,0,10,12,14,0,0,,0,0,,0,0,,92.85747411721157,114.27861198774609,1.2306883541059406,0.23068835410594069,1.0858650716617666,1.0,1.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,2,0.9897114320098038,1.0035155210158668,0,0,1,1.026947288970542,0,0,,0,2,1,0,0,0,,0,0,,0,0,,-0.22963497077444128,5.402892377789568,-23.528177609744613,-24.528177609744613,56325273485.64009,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,8,0.9843008759820893,1.0371265703518122,0,0,10,1.031926870648163,0,18,1.0075330812701349,0,8,10,18,0,0,,0,0,,0,0,,5.649041289954051,14.38948414707932,2.547243577891491,1.547243577891491,7505.616933262463,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,9,1.0018283048648762,1.026929786580674,0,0,10,1.0341407900128867,0,9,1.0279892817201353,0,9,10,9,0,0,,0,0,,1,1,0.015922757610548018,349.9108861342861,365.2584519132466,1.043861355525448,0.04386135552544799,946090.0074936319,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,8,0.9623553529419883,1.038414450655654,0,0,6,1.0401795798998237,0,14,0.9982410713426902,0,8,6,14,0,0,,0,0,,0,0,,335.7233000396276,359.2945086024016,1.0702102253849874,0.07021022538498745,315.8997450447301,1.0,0.0,True
True,True,True,True,True,True,True,True,True,True,1.0,False,False,True,True,7,1.0284402737922123,1.0426356539363475,0,0,10,1.0706767547461034,0,4,1.3863875441134739,0,7,10,4,0,0,,0,0,,0,0,,11.138786023139566,25.04452394169717,2.248406952936344,1.2484069529363442,139057379185.57605,1.0,0.0,True
